"ENSEMBL","SYMBOL","baseMean","log2FC_raw","lfcSE","stat","pvalue","padj","log2FC_shrunk"
"ENSG00000173221","GLRX",1847.01859049959,-0.76256702693542,0.242850357193157,-3.14006961220524,0.00168907693242059,0.0405746059639299,-0.56433105715421
"ENSG00000175756","AURKAIP1",3942.30923478848,-0.723281942470868,0.219485123847941,-3.29535747020356,0.000982965527993044,0.0303726002434054,-0.56305674399058
"ENSG00000158792","SPATA2L",763.935024900632,-0.710573608952688,0.211747038232129,-3.35576646023128,0.000791453722435162,0.0275734011999393,-0.561794700038101
"ENSG00000104983","CCDC61",602.012569083754,-0.67380876338271,0.187252766722197,-3.59839149603783,0.000320191383230422,0.0177024328636005,-0.558142638953112
"ENSG00000178188","SH2B1",3194.13549230772,-0.644412382350893,0.162844349827584,-3.95722899218293,7.58242356846362e-05,0.00734183531793994,-0.557657574132599
"ENSG00000099889","ARVCF",1279.48319604632,-0.710787483074461,0.214902977813071,-3.30748084697423,0.000941391490575129,0.0298462757003049,-0.555959111161772
"ENSG00000161970","RPL26",1638.48615227056,-0.699736720723524,0.207791088490531,-3.36750110799583,0.000758527216351529,0.0271749960530099,-0.555354639711122
"ENSG00000151500","THYN1",1599.36390744588,-0.62309880801102,0.144884003287206,-4.30067360007881,1.70279714350811e-05,0.002778787930352,-0.55453788635494
"ENSG00000140043","PTGR2",119.072828813248,-0.652417934387638,0.172423474056997,-3.78381156020539,0.000154444775518305,0.0115723700955662,-0.554532577515283
"ENSG00000149929","HIRIP3",1896.49631472204,-0.657933866335221,0.177097826142585,-3.71508719596313,0.000203133634762547,0.0135644900122906,-0.554294677817881
"ENSG00000130748","TMEM160",287.394265450388,-0.777851080882259,0.255390501434916,-3.04573222775274,0.00232114451872781,0.0482911286457274,-0.553751077165779
"ENSG00000130224","LRCH2",123.440498897496,0.714116562265711,0.229090098293705,3.11718650253569,0.00182586023869058,0.0423661068078553,0.553620108603542
"ENSG00000105327","BBC3",860.028128994222,-0.73583373632667,0.232041404828214,-3.17113119045037,0.00151846549467336,0.0382346249433778,-0.55289528715817
"ENSG00000076685","NT5C2",1236.02822751436,0.654359195546334,0.181709587886629,3.60112640811556,0.00031684146919331,0.0177024328636005,0.552093993811984
"ENSG00000126215","XRCC3",651.120717430962,-0.65853296947141,0.179515050106505,-3.6683997752874,0.000244073336592043,0.0152908506062971,-0.55153075623328
"ENSG00000176978","DPP7",7509.24749721265,-0.695691380238566,0.207089885364701,-3.35936918895581,0.000781206259347516,0.0274496834022901,-0.551486575638729
"ENSG00000248487","ABHD14A",317.519210819246,-0.702571059484432,0.212519535694816,-3.30591282908383,0.00094667534209488,0.0299079284002567,-0.550139582750857
"ENSG00000095066","HOOK2",2666.10284504318,-0.654988795485591,0.178212342268747,-3.67532791021768,0.000237544116522411,0.0150852318547769,-0.549204729973627
"ENSG00000204519","ZNF551",556.375913983468,0.653592639652994,0.184482297501028,3.54284746290821,0.000395831586868959,0.0191955500885657,0.547628738697278
"ENSG00000147679","UTP23",2010.47478286705,0.662813610781659,0.192794656988809,3.4379252056769,0.000586189587792241,0.0233862229089586,0.547471648496744
